J,tau_sq,omega_sq,rho,P,f_c_val,bal,iteration,seed,PYL_ID
60,0.16000000000000003,0.04000000000000001,0.2,0.2,P2,balanced_j,625,626606989,299
72,0.16000000000000003,0.04000000000000001,0.2,0.2,P2,balanced_j,625,626606990,300
24,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606991,301
36,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606992,302
48,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606993,303
60,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606994,304
72,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606995,305
24,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606996,306
36,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606997,307
48,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606998,308
60,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626606999,309
72,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,balanced_j,625,626607000,310
24,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607001,311
36,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607002,312
48,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607003,313
60,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607004,314
72,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607005,315
24,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607006,316
36,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607007,317
48,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607008,318
60,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607009,319
72,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,balanced_j,625,626607010,320
24,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607011,321
36,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607012,322
48,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607013,323
60,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607014,324
72,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607015,325
24,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607016,326
36,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607017,327
48,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607018,328
60,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607019,329
72,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,balanced_j,625,626607020,330
24,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607021,331
36,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607022,332
48,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607023,333
60,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607024,334
72,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607025,335
24,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607026,336
36,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607027,337
48,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607028,338
60,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607029,339
72,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,balanced_j,625,626607030,340
24,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607031,341
36,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607032,342
48,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607033,343
60,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607034,344
72,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607035,345
24,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607036,346
36,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607037,347
48,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607038,348
60,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607039,349
72,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,balanced_j,625,626607040,350
24,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607041,351
36,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607042,352
48,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607043,353
60,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607044,354
72,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607045,355
24,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607046,356
36,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607047,357
48,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607048,358
60,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607049,359
72,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,balanced_j,625,626607050,360
24,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607051,361
36,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607052,362
48,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607053,363
60,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607054,364
72,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607055,365
24,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607056,366
36,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607057,367
48,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607058,368
60,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607059,369
72,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,balanced_j,625,626607060,370
24,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607061,371
36,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607062,372
48,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607063,373
60,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607064,374
72,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607065,375
24,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607066,376
36,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607067,377
48,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607068,378
60,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607069,379
72,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,balanced_j,625,626607070,380
24,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607071,381
36,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607072,382
48,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607073,383
60,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607074,384
72,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607075,385
24,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607076,386
36,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607077,387
48,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607078,388
60,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607079,389
72,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,balanced_j,625,626607080,390
24,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607081,391
36,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607082,392
48,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607083,393
60,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607084,394
72,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607085,395
24,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607086,396
36,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607087,397
48,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607088,398
60,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607089,399
72,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,balanced_j,625,626607090,400
24,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607091,401
36,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607092,402
48,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607093,403
60,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607094,404
72,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607095,405
24,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607096,406
36,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607097,407
48,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607098,408
60,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607099,409
72,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,balanced_j,625,626607100,410
24,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607101,411
36,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607102,412
48,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607103,413
60,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607104,414
72,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607105,415
24,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607106,416
36,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607107,417
48,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607108,418
60,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607109,419
72,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,balanced_j,625,626607110,420
24,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607111,421
36,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607112,422
48,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607113,423
60,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607114,424
72,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607115,425
24,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607116,426
36,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607117,427
48,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607118,428
60,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607119,429
72,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,balanced_j,625,626607120,430
24,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607121,431
36,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607122,432
48,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607123,433
60,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607124,434
72,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607125,435
24,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607126,436
36,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607127,437
48,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607128,438
60,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607129,439
72,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,balanced_j,625,626607130,440
24,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607131,441
36,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607132,442
48,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607133,443
60,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607134,444
72,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607135,445
24,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607136,446
36,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607137,447
48,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607138,448
60,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607139,449
72,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,balanced_j,625,626607140,450
24,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607141,451
36,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607142,452
48,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607143,453
60,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607144,454
72,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607145,455
24,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607146,456
36,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607147,457
48,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607148,458
60,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607149,459
72,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,balanced_j,625,626607150,460
24,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607151,461
36,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607152,462
48,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607153,463
60,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607154,464
72,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607155,465
24,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607156,466
36,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607157,467
48,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607158,468
60,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607159,469
72,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,balanced_j,625,626607160,470
24,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607161,471
36,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607162,472
48,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607163,473
60,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607164,474
72,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607165,475
24,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607166,476
36,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607167,477
48,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607168,478
60,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607169,479
72,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,balanced_j,625,626607170,480
24,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607171,481
36,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607172,482
48,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607173,483
60,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607174,484
72,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607175,485
24,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607176,486
36,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607177,487
48,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607178,488
60,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607179,489
72,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,balanced_j,625,626607180,490
24,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607181,491
36,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607182,492
48,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607183,493
60,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607184,494
72,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607185,495
24,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607186,496
36,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607187,497
48,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607188,498
60,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607189,499
72,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,balanced_j,625,626607190,500
24,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607191,501
36,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607192,502
48,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607193,503
60,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607194,504
72,0.0025000000000000005,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607195,505
24,0.16000000000000003,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607196,506
36,0.16000000000000003,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607197,507
48,0.16000000000000003,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607198,508
60,0.16000000000000003,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607199,509
72,0.16000000000000003,0.0025000000000000005,0.8,0.05,P3,balanced_j,625,626607200,510
24,0.0025000000000000005,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607201,511
36,0.0025000000000000005,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607202,512
48,0.0025000000000000005,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607203,513
60,0.0025000000000000005,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607204,514
72,0.0025000000000000005,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607205,515
24,0.16000000000000003,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607206,516
36,0.16000000000000003,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607207,517
48,0.16000000000000003,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607208,518
60,0.16000000000000003,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607209,519
72,0.16000000000000003,0.04000000000000001,0.8,0.05,P3,balanced_j,625,626607210,520
24,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607211,521
36,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607212,522
48,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607213,523
60,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607214,524
72,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607215,525
24,0.16000000000000003,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607216,526
36,0.16000000000000003,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607217,527
48,0.16000000000000003,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607218,528
60,0.16000000000000003,0.0025000000000000005,0.2,0.2,P3,balanced_j,625,626607219,529
